Subject	ISI	Target_Type	Set_Size	ACCURACY	REACTION_TIME
29	0	new	3	1	1004
29	0	old	4	1	1121
29	0	old	2	1	900
29	0	old	3	1	1057
29	0	new	4	1	786
29	0	old	3	1	960
29	0	new	2	1	561
29	0	old	4	1	725
29	0	old	4	1	812
29	0	old	2	1	1160
29	0	new	4	1	1142
29	0	old	4	1	1670
29	0	old	2	1	840
29	200	new	2	1	1031
29	200	old	2	1	751
29	200	old	3	1	757
29	200	new	3	1	756
29	200	old	4	1	579
29	200	new	4	1	586
29	200	new	2	1	819
29	200	old	4	1	639
29	200	old	3	1	559
29	200	new	2	1	555
29	200	old	3	1	1658
29	200	new	3	1	552
29	200	old	3	1	769
29	200	new	3	1	742
29	200	old	4	1	697
29	200	old	3	1	1215
29	200	old	3	1	804
29	200	old	2	1	724
29	200	old	4	1	809
29	200	new	3	1	1040
29	200	old	2	1	933
29	200	new	4	1	578
29	200	new	4	1	844
29	200	old	3	1	507
29	200	new	2	1	1335
29	200	old	3	1	1497
29	200	old	2	1	524
29	200	old	2	1	602
29	200	old	4	1	843
29	200	old	4	1	1144
29	200	new	3	1	739
29	200	new	4	1	708
29	200	new	2	1	734
29	200	old	2	1	653
29	200	old	4	1	590
29	200	old	4	1	739
29	200	old	3	1	1108
29	200	old	3	1	851
29	200	old	3	1	765
29	200	old	3	1	786
29	200	old	3	1	1536
29	200	old	3	1	817
29	200	new	4	1	805
29	200	new	2	1	797
29	200	old	4	1	593
29	200	new	4	1	580
29	200	old	4	1	626
29	200	old	4	1	545
29	200	new	4	0	593
29	200	old	4	1	680
29	200	new	4	1	600
29	200	old	4	1	900
29	200	old	4	1	624
29	200	old	3	1	552
29	200	new	2	1	565
29	200	new	3	1	640
29	200	old	3	1	547
29	200	old	4	1	1043
29	200	new	2	1	421
29	200	old	3	1	413
29	200	new	3	1	610
29	200	old	4	1	776
29	200	old	2	1	838
29	200	old	4	1	1092
29	200	new	2	1	688
29	200	old	4	1	529
29	200	old	4	1	523
29	200	old	4	1	968
29	200	old	3	1	746
29	200	old	4	1	777
29	200	new	4	1	1188
29	200	new	4	1	477
29	200	old	2	1	452
29	200	old	4	1	903
29	200	new	3	1	1319
29	200	old	4	1	814
29	200	old	2	1	698
29	200	new	3	1	761
29	200	old	2	1	808
29	200	old	4	1	661
29	200	old	4	1	1638
29	200	old	3	1	1070
29	200	old	4	1	832
29	200	new	3	1	804
29	200	old	4	1	1076
29	200	old	4	1	1487
29	200	new	2	1	2345
29	200	old	4	1	754
29	200	old	3	1	504
29	200	old	4	1	465
29	0	old	4	1	818
29	0	old	2	1	710
29	0	old	3	1	576
29	0	old	4	1	752
29	0	old	4	1	487
29	0	old	3	1	1241
29	0	new	2	1	745
29	0	new	4	1	906
29	0	old	4	1	964
29	0	old	4	1	605
29	0	old	4	1	869
29	0	old	4	1	938
29	0	old	3	1	767
29	0	old	3	1	805
29	0	new	2	1	963
29	0	new	2	1	633
29	0	old	3	1	820
29	0	old	3	1	1214
29	0	old	4	1	863
29	0	old	4	1	872
29	0	old	3	1	1566
29	0	new	4	1	566
29	0	old	2	1	725
29	0	old	2	1	585
29	0	new	2	1	781
29	0	old	4	1	893
29	0	new	2	1	798
29	0	old	3	1	1666
29	0	old	2	1	936
29	0	old	3	1	790
29	0	new	2	1	934
29	0	old	4	1	998
29	0	old	2	1	600
29	0	old	2	1	634
29	0	old	3	1	1302
29	0	old	4	1	901
29	0	old	4	1	829
29	0	old	4	1	788
29	0	old	2	1	896
29	0	old	3	1	522
29	0	old	4	1	668
29	0	old	2	1	526
29	0	new	3	1	725
29	0	new	3	1	725
29	0	new	3	1	415
29	0	old	3	1	482
29	0	old	3	1	1370
29	0	old	4	1	1024
29	0	old	4	1	585
29	0	old	3	1	1210
29	0	new	2	1	415
29	0	new	3	1	670
29	0	old	3	1	918
29	0	old	4	1	663
29	0	old	2	1	674
29	0	new	2	1	127
29	0	old	3	1	611
29	0	old	4	1	830
29	0	old	3	1	410
29	0	old	4	1	499
29	0	old	3	1	705
29	0	old	4	1	831
29	0	new	4	1	633
29	0	old	4	1	856
29	0	new	3	1	451
29	0	old	4	1	1054
29	0	new	4	1	862
29	0	new	3	1	737
29	0	new	4	1	874
29	0	new	3	1	775
29	0	new	2	1	704
29	0	new	3	1	709
29	0	new	4	1	768
29	0	new	3	1	968
29	0	new	2	1	1181
29	0	old	4	1	890
29	0	old	4	1	951
29	0	old	4	1	784
29	0	new	4	1	811
29	0	new	4	1	600
29	0	new	3	1	567
29	0	new	4	1	707
29	0	new	4	1	969
29	0	old	2	1	571
29	0	old	4	1	531
29	0	old	3	1	674
29	0	old	3	1	725
29	0	old	4	1	1038
29	0	old	4	1	727
29	0	old	4	1	778
29	200	old	4	1	1421
29	200	new	3	1	1043
29	200	new	4	0	983
29	200	old	2	1	985
29	200	old	4	1	957
29	200	old	4	1	788
29	200	old	4	1	1447
29	200	old	4	1	1044
29	200	old	2	1	605
29	200	new	3	1	841
29	200	new	3	1	1153
29	200	new	4	1	1051
29	200	old	4	1	518
29	200	new	3	1	968
29	200	old	4	1	474
29	200	new	3	1	930
29	200	new	4	1	548
29	200	old	3	1	491
29	200	old	3	1	442
29	200	old	3	1	698
29	200	old	4	1	1578
29	200	new	3	1	710
29	200	old	3	1	796
29	200	old	3	1	1053
29	200	old	2	1	1789
29	200	old	4	1	865
29	200	old	4	1	1047
29	200	old	3	1	1650
29	200	new	4	1	785
29	200	new	3	1	1295
29	200	old	4	1	1018
29	200	old	2	1	675
29	200	new	2	1	859
29	200	old	3	1	433
29	200	old	3	1	672
29	200	old	4	1	509
29	200	new	3	1	641
29	200	old	3	1	615
29	200	old	4	1	897
29	200	old	2	1	1030
29	200	old	4	1	840
29	200	old	4	1	732
29	200	new	4	1	807
29	200	old	4	1	665
29	200	old	4	1	668
29	200	new	2	1	1665
29	200	new	2	1	753
29	200	new	4	1	851
29	200	old	2	1	660
29	200	new	4	1	750
29	200	new	3	1	1090
29	200	old	4	1	1084
29	200	new	4	1	1086
29	200	old	4	1	944
29	200	old	4	1	1179
29	200	old	4	1	683
29	200	old	3	1	753
29	200	old	3	1	1090
29	200	new	2	1	1107
29	200	old	4	1	992
29	200	old	3	1	734
29	200	new	2	1	544
29	200	old	4	1	968
29	200	old	4	1	840
29	200	old	4	1	1138
29	200	old	3	1	676
29	200	old	2	1	673
29	200	old	4	1	641
29	200	new	2	1	514
29	200	old	3	1	727
29	200	new	2	1	927
29	200	old	3	1	908
29	200	old	2	1	734
29	200	new	2	1	3308
29	200	old	4	1	1149
29	200	old	4	1	851
29	200	new	4	1	911
29	200	old	4	1	1032
29	200	old	3	1	647
29	200	old	3	1	684
29	200	new	2	1	749
29	200	old	3	1	1214
29	200	old	3	1	868
29	200	new	2	1	715
29	200	old	2	1	870
29	200	old	2	1	747
29	200	old	4	1	646
29	200	old	3	1	731
29	200	new	4	1	1751
29	200	new	3	1	1598
30	200	old	4	1	576
30	200	old	4	1	609
30	200	old	3	1	448
30	200	old	4	1	554
30	200	new	4	1	513
30	200	new	2	1	793
30	200	old	3	1	1046
30	200	old	4	1	535
30	200	old	3	1	501
30	200	old	4	1	571
30	200	old	4	1	449
30	200	old	4	1	462
30	200	new	3	1	613
30	200	old	3	1	730
30	200	new	3	1	569
30	200	old	4	1	597
30	200	old	3	1	623
30	200	old	4	1	814
30	200	old	4	1	547
30	200	new	4	1	458
30	200	old	4	1	501
30	200	old	4	1	488
30	200	old	3	1	607
30	200	old	4	1	475
30	200	old	4	1	607
30	200	new	3	1	613
30	200	old	2	1	556
30	200	new	4	1	483
30	200	old	3	1	643
30	200	old	4	1	890
30	200	old	4	1	550
30	200	new	2	1	555
30	200	new	4	1	577
30	200	old	2	1	495
30	200	new	2	1	496
30	200	old	4	1	462
30	200	old	4	1	657
30	200	new	2	1	439
30	200	new	3	1	670
30	200	old	3	1	606
30	200	old	3	1	597
30	200	new	3	1	673
30	200	old	3	1	484
30	200	old	3	1	512
30	200	old	4	1	439
30	200	old	2	1	631
30	200	new	3	1	515
30	200	old	2	1	637
30	200	old	4	1	609
30	200	new	2	1	678
30	200	old	3	1	530
30	200	new	3	1	616
30	200	new	2	1	521
30	200	old	3	1	504
30	200	old	2	1	702
30	200	new	3	1	510
30	200	new	4	1	541
30	200	old	3	1	524
30	200	old	4	1	573
30	200	old	2	1	557
30	200	old	3	1	578
30	200	old	4	1	483
30	200	old	4	1	589
30	200	new	2	1	480
30	200	old	2	1	575
30	200	new	3	1	535
30	200	new	4	1	870
30	200	new	4	1	498
30	200	old	3	1	753
30	200	new	2	1	663
30	200	old	4	1	555
30	200	old	2	1	485
30	200	old	3	1	629
30	200	old	2	1	675
30	200	old	3	1	514
30	200	new	4	1	480
30	200	old	3	1	629
30	200	old	4	1	492
30	200	new	4	1	626
30	200	old	3	1	484
30	200	old	2	1	532
30	200	new	3	1	602
30	200	old	4	1	576
30	200	new	2	1	459
30	200	old	4	1	516
30	200	new	4	1	461
30	200	old	4	1	562
30	200	new	2	1	664
30	200	old	4	1	448
30	200	old	4	1	786
30	0	old	4	1	473
30	0	old	2	1	468
30	0	old	2	1	462
30	0	old	4	1	821
30	0	new	3	1	656
30	0	new	4	1	504
30	0	old	4	1	780
30	0	new	3	1	535
30	0	old	3	1	547
30	0	old	4	1	456
30	0	old	4	1	622
30	0	new	2	1	666
30	0	old	2	1	663
30	0	old	4	1	632
30	0	old	3	1	670
30	0	old	3	1	637
30	0	new	4	1	482
30	0	old	3	1	498
30	0	old	4	1	799
30	0	old	4	1	449
30	0	old	3	1	622
30	0	new	4	1	605
30	0	old	2	1	648
30	0	old	4	1	659
30	0	old	4	1	499
30	0	old	3	1	637
30	0	old	3	1	774
30	0	old	4	1	632
30	0	new	4	1	450
30	0	old	4	1	576
30	0	old	3	1	631
30	0	new	3	1	564
30	0	new	3	1	800
30	0	old	3	1	716
30	0	old	2	1	619
30	0	old	2	1	630
30	0	old	4	1	609
30	0	new	2	1	682
30	0	old	3	1	671
30	0	old	3	1	464
30	0	new	2	1	607
30	0	new	2	1	754
30	0	old	2	1	570
30	0	old	2	1	584
30	0	old	4	1	656
30	0	old	3	1	557
30	0	new	4	1	514
30	0	old	4	1	589
30	0	old	3	1	553
30	0	old	4	1	611
30	0	old	3	1	595
30	0	old	4	1	766
30	0	old	3	1	542
30	0	new	2	1	676
30	0	new	4	1	650
30	0	old	4	1	591
30	0	old	2	1	603
30	0	old	4	1	607
30	0	old	2	1	670
30	0	old	4	1	708
30	0	new	4	1	474
30	0	old	4	1	767
30	0	old	3	1	561
30	0	new	4	1	639
30	0	old	4	1	737
30	0	new	3	1	513
30	0	old	4	1	652
30	0	old	4	1	738
30	0	new	3	1	568
30	0	old	4	1	596
30	0	new	3	1	521
30	0	old	4	1	534
30	0	new	4	1	484
30	0	new	3	1	501
30	0	old	4	1	668
30	0	new	4	1	723
30	0	old	4	1	640
30	0	new	3	1	565
30	0	new	3	1	741
30	0	new	2	1	700
30	0	old	3	1	635
30	0	new	2	1	534
30	0	old	4	1	656
30	0	new	2	1	517
30	0	old	4	1	816
30	0	old	3	1	512
30	0	new	2	1	485
30	0	new	2	1	537
30	0	old	3	1	525
30	0	old	3	1	556
30	200	old	4	1	605
30	200	old	2	1	580
30	200	old	4	1	533
30	200	new	4	1	547
30	200	new	4	1	507
30	200	old	3	1	460
30	200	new	2	1	447
30	200	old	4	1	507
30	200	old	4	1	564
30	200	old	2	1	540
30	200	new	2	1	429
30	200	old	4	1	743
30	200	old	3	1	560
30	200	old	4	1	562
30	200	old	3	1	556
30	200	old	4	1	398
30	200	old	3	1	575
30	200	new	4	1	402
30	200	old	4	1	351
30	200	new	3	1	424
30	200	old	4	1	403
30	200	old	3	1	383
30	200	old	2	1	434
30	200	old	3	1	697
30	200	old	3	1	546
30	200	new	3	1	599
30	200	new	2	1	514
30	200	old	4	1	585
30	200	new	2	1	450
30	200	new	4	1	481
30	200	old	4	1	521
30	200	old	3	1	425
30	200	old	2	1	452
30	200	old	3	1	492
30	200	new	4	1	450
30	200	old	3	1	558
30	200	old	2	1	581
30	200	new	3	1	464
30	200	new	3	1	530
30	200	new	2	1	486
30	200	old	3	1	513
30	200	old	4	1	536
30	200	old	2	1	955
30	200	old	4	1	458
30	200	old	2	1	406
30	200	old	4	1	502
30	200	new	3	1	612
30	200	old	3	1	500
30	200	old	4	1	471
30	200	old	3	1	622
30	200	old	4	1	522
30	200	old	2	1	493
30	200	new	4	1	488
30	200	old	4	1	843
30	200	new	2	1	521
30	200	old	4	1	496
30	200	new	4	1	551
30	200	new	2	1	799
30	200	old	4	1	562
30	200	new	3	1	660
30	200	new	2	1	563
30	200	new	3	1	728
30	200	new	2	1	610
30	200	old	4	1	560
30	200	old	3	1	533
30	200	old	4	1	683
30	200	new	4	1	657
30	200	old	4	1	543
30	200	new	4	1	645
30	200	new	3	1	569
30	200	old	2	1	528
30	200	new	2	1	511
30	200	old	4	1	681
30	200	new	3	1	560
30	200	old	4	1	598
30	200	old	4	1	592
30	200	old	3	1	529
30	200	old	3	1	531
30	200	new	4	1	586
30	200	old	3	1	489
30	200	old	4	1	919
30	200	old	3	1	481
30	200	old	4	1	411
30	200	new	3	1	476
30	200	old	3	1	551
30	200	old	4	1	425
30	200	old	4	1	433
30	200	old	2	1	642
30	200	old	3	1	521
30	200	old	4	1	512
30	0	new	2	1	353
30	0	old	4	1	559
30	0	old	2	1	486
30	0	new	2	1	454
30	0	new	2	1	392
30	0	old	4	1	843
30	0	old	2	1	589
30	0	old	4	1	551
30	0	old	3	1	473
30	0	old	4	1	707
30	0	old	3	1	572
30	0	old	2	1	589
30	0	old	4	1	641
30	0	new	2	1	540
30	0	new	4	1	522
30	0	old	4	1	722
30	0	old	2	1	661
30	0	old	4	1	720
30	0	old	3	1	734
30	0	old	3	1	628
30	0	old	4	1	640
30	0	new	3	1	525
30	0	old	2	1	571
30	0	old	4	1	913
30	0	old	3	1	557
30	0	old	3	1	582
30	0	old	3	1	616
30	0	new	4	1	456
30	0	old	4	1	506
30	0	old	2	1	618
30	0	old	4	1	652
30	0	old	4	1	699
30	0	old	4	1	651
30	0	new	4	1	563
30	0	old	3	1	586
30	0	old	2	1	677
30	0	old	4	1	602
30	0	old	4	1	545
30	0	new	2	1	418
30	0	old	3	1	471
30	0	old	3	1	525
30	0	old	3	1	554
30	0	new	4	1	476
30	0	new	3	1	564
30	0	old	4	1	591
30	0	old	4	1	615
30	0	old	4	1	622
30	0	new	2	1	733
30	0	new	2	1	532
30	0	new	3	1	546
30	0	old	3	1	874
30	0	old	3	1	640
30	0	old	2	1	541
30	0	old	4	1	692
30	0	new	4	1	567
30	0	new	4	1	474
30	0	new	3	1	519
30	0	old	4	1	455
30	0	new	4	1	579
30	0	new	4	1	541
30	0	old	3	1	525
30	0	new	4	1	589
30	0	old	4	1	653
30	0	new	2	1	435
30	0	new	3	1	417
30	0	old	4	1	510
30	0	new	2	1	537
30	0	old	3	1	609
30	0	old	4	1	612
30	0	old	3	1	708
30	0	new	3	1	425
30	0	old	4	1	500
30	0	old	4	1	551
30	0	old	4	1	531
30	0	new	3	1	687
30	0	old	3	1	549
30	0	old	3	1	544
30	0	old	3	1	613
30	0	new	2	1	479
30	0	old	2	1	633
30	0	new	4	1	641
30	0	old	3	1	650
30	0	new	3	1	438
30	0	old	4	1	661
30	0	old	4	1	641
30	0	old	4	1	515
30	0	new	3	1	518
30	0	old	4	1	534
30	0	new	3	1	569
30	0	old	2	1	615
31	0	old	4	1	680
31	0	old	3	1	645
31	0	old	4	1	1750
31	0	old	4	1	1739
31	0	new	3	1	663
31	0	old	4	0	988
31	0	old	4	1	946
31	0	old	3	1	808
31	0	old	4	1	1200
31	0	old	4	1	776
31	0	new	2	1	670
31	0	old	3	1	690
31	0	new	4	1	1013
31	0	new	3	1	717
31	0	old	4	1	700
31	0	new	2	1	830
31	0	old	3	1	728
31	0	old	4	1	710
31	0	old	4	1	767
31	0	old	4	1	1178
31	0	old	3	1	678
31	0	old	3	1	793
31	0	old	4	1	691
31	0	old	2	1	861
31	0	old	4	1	757
31	0	old	2	1	581
31	0	old	4	1	742
31	0	old	4	1	657
31	0	old	4	1	1120
31	0	new	2	1	683
31	0	old	4	1	1682
31	0	old	2	1	834
31	0	old	4	1	1186
31	0	old	3	1	1228
31	0	old	2	1	660
31	0	new	2	1	678
31	0	new	3	1	520
31	0	old	4	1	617
31	0	new	3	1	481
31	0	new	2	1	945
31	0	new	4	1	1417
31	0	old	4	1	824
31	0	new	2	1	586
31	0	old	4	1	1135
31	0	old	4	1	857
31	0	old	3	1	520
31	0	old	4	1	826
31	0	old	4	1	637
31	0	new	3	1	824
31	0	new	4	1	935
31	0	old	4	1	578
31	0	old	3	1	1126
31	0	old	4	1	1525
31	0	old	4	1	1043
31	0	new	3	1	927
31	0	new	2	1	997
31	0	new	2	1	795
31	0	new	4	1	646
31	0	new	4	1	797
31	0	old	2	1	816
31	0	old	2	1	1017
31	0	new	4	1	1033
31	0	old	3	1	946
31	0	old	3	1	853
31	0	old	3	1	1146
31	0	old	4	1	715
31	0	new	2	1	737
31	0	old	4	1	966
31	0	old	2	0	765
31	0	old	3	1	961
31	0	old	3	1	555
31	0	old	2	1	797
31	0	new	3	1	591
31	0	new	4	1	590
31	0	old	3	1	1294
31	0	new	4	1	520
31	0	old	3	1	952
31	0	old	2	1	704
31	0	old	3	1	651
31	0	new	3	1	632
31	0	new	4	1	733
31	0	new	3	1	732
31	0	old	3	1	722
31	0	old	3	1	902
31	0	old	3	1	793
31	0	new	3	1	626
31	0	old	2	1	618
31	0	new	4	1	656
31	0	old	4	1	1161
31	0	new	2	1	606
31	200	old	4	1	713
31	200	old	4	1	1533
31	200	old	4	1	678
31	200	new	4	1	732
31	200	old	4	1	721
31	200	new	2	1	454
31	200	old	4	1	1175
31	200	new	3	1	644
31	200	old	3	1	451
31	200	old	4	1	682
31	200	new	2	1	647
31	200	new	3	1	487
31	200	new	4	1	972
31	200	new	4	1	824
31	200	new	3	1	617
31	200	new	2	1	741
31	200	old	3	1	605
31	200	new	4	1	959
31	200	old	4	1	682
31	200	old	4	1	821
31	200	old	4	1	586
31	200	new	4	1	948
31	200	new	2	0	631
31	200	old	3	1	537
31	200	old	3	1	634
31	200	new	2	1	574
31	200	new	3	1	636
31	200	old	4	1	629
31	200	old	4	1	680
31	200	new	3	1	787
31	200	old	3	1	493
31	200	old	2	1	708
31	200	old	3	1	682
31	200	new	3	1	687
31	200	old	3	1	644
31	200	old	2	1	732
31	200	old	4	1	579
31	200	old	4	1	1084
31	200	old	3	1	590
31	200	old	2	1	703
31	200	old	4	1	581
31	200	old	3	1	640
31	200	old	4	1	802
31	200	old	2	1	537
31	200	new	4	1	824
31	200	old	3	1	680
31	200	old	4	1	1034
31	200	new	2	1	655
31	200	old	2	1	737
31	200	old	3	1	968
31	200	old	4	1	997
31	200	new	2	1	809
31	200	new	3	1	1103
31	200	old	4	1	556
31	200	old	4	1	726
31	200	old	3	1	594
31	200	old	4	1	743
31	200	old	3	1	655
31	200	old	2	1	615
31	200	old	2	1	616
31	200	old	3	1	782
31	200	old	4	1	772
31	200	old	3	1	676
31	200	new	2	1	796
31	200	old	3	1	693
31	200	new	2	1	836
31	200	old	2	1	724
31	200	old	4	1	773
31	200	new	4	1	551
31	200	new	4	1	899
31	200	new	3	1	688
31	200	old	2	1	695
31	200	old	4	1	750
31	200	old	4	1	650
31	200	old	3	1	708
31	200	old	2	1	710
31	200	new	3	1	667
31	200	old	3	1	725
31	200	new	4	1	767
31	200	old	3	1	688
31	200	old	3	1	781
31	200	new	3	1	641
31	200	old	4	1	1204
31	200	old	4	1	741
31	200	old	4	1	679
31	200	new	4	1	736
31	200	new	2	1	561
31	200	old	4	1	1226
31	200	old	4	1	685
31	200	old	4	1	748
31	0	old	3	1	866
31	0	old	4	1	990
31	0	old	2	1	582
31	0	new	2	1	478
31	0	old	4	1	818
31	0	new	3	1	688
31	0	new	3	1	794
31	0	old	3	1	676
31	0	old	4	1	1066
31	0	old	2	1	701
31	0	old	4	1	1005
31	0	old	3	1	948
31	0	new	2	1	993
31	0	new	2	1	690
31	0	old	2	1	926
31	0	old	4	1	574
31	0	new	4	1	647
31	0	old	2	1	694
31	0	old	4	1	1037
31	0	old	3	1	840
31	0	old	4	1	782
31	0	old	4	1	907
31	0	new	2	1	618
31	0	new	4	1	975
31	0	old	3	0	799
31	0	old	4	1	869
31	0	new	3	1	1029
31	0	old	3	1	664
31	0	new	2	1	760
31	0	new	4	1	758
31	0	old	4	1	672
31	0	new	2	1	688
31	0	old	3	1	811
31	0	old	4	1	655
31	0	new	2	1	734
31	0	old	4	1	748
31	0	new	4	1	806
31	0	old	4	0	838
31	0	new	4	1	742
31	0	old	3	1	666
31	0	new	3	1	567
31	0	old	3	1	650
31	0	old	4	1	602
31	0	old	3	1	611
31	0	old	4	1	710
31	0	old	2	1	776
31	0	old	4	1	1215
31	0	new	4	1	598
31	0	old	4	1	789
31	0	new	3	1	508
31	0	old	3	1	610
31	0	new	3	1	728
31	0	old	4	1	947
31	0	old	4	1	873
31	0	old	3	1	640
31	0	old	3	1	623
31	0	new	3	1	702
31	0	old	3	1	733
31	0	old	3	1	773
31	0	new	4	1	638
31	0	new	2	1	682
31	0	old	2	1	764
31	0	old	2	1	623
31	0	old	4	1	865
31	0	old	4	1	719
31	0	old	3	1	673
31	0	old	2	1	697
31	0	old	3	1	866
31	0	new	4	1	661
31	0	new	3	1	609
31	0	old	4	1	637
31	0	new	2	1	624
31	0	new	3	1	830
31	0	old	3	1	967
31	0	old	4	1	858
31	0	old	3	1	612
31	0	old	4	1	770
31	0	new	2	1	927
31	0	old	4	1	737
31	0	old	2	1	763
31	0	new	3	1	883
31	0	old	4	1	1020
31	0	old	4	1	826
31	0	new	4	1	496
31	0	old	2	1	616
31	0	new	4	1	1350
31	0	old	4	1	806
31	0	old	4	1	873
31	0	old	3	1	871
31	0	old	4	1	701
31	200	new	4	1	627
31	200	old	2	1	521
31	200	old	3	1	531
31	200	old	4	1	585
31	200	new	3	1	492
31	200	new	3	1	694
31	200	old	3	1	531
31	200	old	4	1	827
31	200	new	4	1	669
31	200	old	4	1	729
31	200	new	4	1	801
31	200	old	4	1	539
31	200	old	2	1	545
31	200	old	3	1	722
31	200	new	4	1	759
31	200	old	4	1	568
31	200	new	4	1	984
31	200	old	3	1	618
31	200	old	4	1	953
31	200	old	4	1	568
31	200	old	4	1	770
31	200	new	3	1	1131
31	200	new	2	1	1411
31	200	new	2	1	866
31	200	old	4	1	1514
31	200	new	2	1	648
31	200	old	4	1	938
31	200	new	3	1	709
31	200	old	4	1	933
31	200	new	2	1	819
31	200	old	3	1	643
31	200	new	2	1	623
31	200	old	3	1	708
31	200	old	2	1	640
31	200	old	4	1	564
31	200	old	4	1	582
31	200	old	4	1	604
31	200	new	3	1	554
31	200	old	4	1	818
31	200	old	3	1	649
31	200	old	3	1	572
31	200	old	3	1	733
31	200	old	3	1	602
31	200	old	4	1	934
31	200	old	4	1	550
31	200	old	4	1	823
31	200	old	4	1	707
31	200	new	4	1	653
31	200	old	3	1	551
31	200	old	4	1	598
31	200	old	2	1	571
31	200	new	2	1	611
31	200	old	4	1	516
31	200	old	3	1	674
31	200	new	4	1	931
31	200	old	4	1	838
31	200	old	4	1	750
31	200	new	3	1	934
31	200	new	3	1	711
31	200	old	2	1	661
31	200	old	2	1	632
31	200	old	4	1	797
31	200	new	3	1	543
31	200	old	4	1	625
31	200	old	2	1	670
31	200	old	4	1	632
31	200	new	4	1	719
31	200	old	3	1	519
31	200	new	4	1	713
31	200	new	3	1	590
31	200	old	3	1	597
31	200	old	3	1	600
31	200	old	4	1	1115
31	200	old	3	1	701
31	200	old	2	1	737
31	200	new	2	1	851
31	200	old	3	1	581
31	200	old	3	1	881
31	200	old	4	1	617
31	200	old	2	1	595
31	200	new	2	1	628
31	200	new	2	1	621
31	200	old	2	1	676
31	200	old	3	1	706
31	200	old	3	1	898
31	200	new	4	1	718
31	200	new	2	1	795
31	200	new	3	1	524
31	200	old	4	1	603
31	200	old	4	1	798
32	200	new	3	1	910
32	200	new	3	1	577
32	200	old	2	1	808
32	200	old	4	1	502
32	200	old	4	1	639
32	200	new	4	1	856
32	200	new	4	1	641
32	200	new	2	1	504
32	200	new	2	0	509
32	200	old	4	1	770
32	200	old	4	1	762
32	200	new	2	1	639
32	200	old	4	1	992
32	200	old	4	1	831
32	200	old	4	1	1172
32	200	new	4	1	1047
32	200	old	4	1	545
32	200	old	4	1	943
32	200	old	3	1	526
32	200	old	2	1	617
32	200	new	3	1	496
32	200	new	3	1	979
32	200	new	4	1	560
32	200	old	4	1	544
32	200	new	3	1	528
32	200	old	4	1	692
32	200	new	4	1	735
32	200	new	2	1	742
32	200	new	3	1	671
32	200	old	3	1	575
32	200	new	2	1	1239
32	200	old	4	1	601
32	200	new	4	1	741
32	200	old	3	1	663
32	200	old	2	1	574
32	200	old	4	1	602
32	200	old	2	1	642
32	200	old	3	1	563
32	200	old	3	1	462
32	200	old	3	1	488
32	200	old	4	1	478
32	200	old	4	1	542
32	200	old	4	1	582
32	200	new	2	1	701
32	200	old	4	1	732
32	200	old	3	1	466
32	200	new	4	1	501
32	200	old	2	1	532
32	200	new	3	1	618
32	200	old	4	1	661
32	200	old	2	1	857
32	200	new	4	1	652
32	200	old	3	1	632
32	200	new	4	1	672
32	200	old	4	1	555
32	200	new	2	1	531
32	200	old	4	1	557
32	200	old	4	1	559
32	200	old	4	1	510
32	200	old	4	1	629
32	200	old	2	1	646
32	200	old	3	1	781
32	200	old	4	1	533
32	200	old	2	1	586
32	200	old	3	1	478
32	200	old	2	1	625
32	200	old	2	1	545
32	200	old	3	1	697
32	200	old	3	1	434
32	200	new	3	1	632
32	200	new	3	1	382
32	200	new	4	1	578
32	200	old	4	1	556
32	200	new	2	1	622
32	200	old	3	1	543
32	200	old	4	1	528
32	200	old	3	1	587
32	200	old	4	1	710
32	200	old	3	1	493
32	200	old	4	1	490
32	200	old	4	1	471
32	200	old	3	1	510
32	200	old	3	1	513
32	200	new	2	1	558
32	200	old	4	1	500
32	200	new	3	1	617
32	200	old	3	1	491
32	200	old	3	1	487
32	200	old	3	1	471
32	200	new	2	1	555
32	0	old	4	1	814
32	0	old	3	1	606
32	0	new	2	1	448
32	0	old	3	1	465
32	0	old	2	1	532
32	0	old	4	1	541
32	0	old	4	1	885
32	0	old	3	0	571
32	0	old	4	1	787
32	0	new	3	1	620
32	0	new	4	1	645
32	0	new	2	1	495
32	0	old	4	1	719
32	0	new	2	1	623
32	0	old	4	1	776
32	0	old	3	1	648
32	0	old	4	1	710
32	0	new	3	1	451
32	0	old	4	1	613
32	0	new	3	1	698
32	0	old	4	1	892
32	0	new	3	1	686
32	0	old	4	1	890
32	0	new	2	1	627
32	0	new	3	1	661
32	0	old	2	1	732
32	0	old	2	1	612
32	0	old	2	1	583
32	0	old	3	1	670
32	0	old	4	1	757
32	0	old	3	1	605
32	0	old	3	1	652
32	0	new	4	1	561
32	0	new	2	1	491
32	0	new	3	1	565
32	0	old	4	1	969
32	0	old	4	1	789
32	0	old	4	1	594
32	0	new	4	1	487
32	0	old	3	0	678
32	0	new	2	1	544
32	0	old	3	1	719
32	0	old	3	1	646
32	0	old	2	1	804
32	0	new	2	1	550
32	0	old	2	1	706
32	0	new	3	1	652
32	0	new	4	1	591
32	0	new	2	1	460
32	0	new	4	1	845
32	0	new	2	1	511
32	0	old	3	1	635
32	0	old	4	1	754
32	0	old	3	1	833
32	0	old	4	1	912
32	0	old	3	1	703
32	0	old	3	1	1054
32	0	old	4	1	923
32	0	old	3	1	911
32	0	new	4	1	629
32	0	old	2	1	651
